#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,building,companyDomain,device_id,location,origin,place
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:50Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:00Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:10Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:20Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:30Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,3,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:40Z,0,value,drop_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:25:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:32:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:33:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:34:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:37:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:38:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:39:50Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:00Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:10Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:20Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:30Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,4,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:40:40Z,0,value,drop_out,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:25:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:10Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:20Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:30Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:40Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:26:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:10Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:20Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:30Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:40Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:27:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:10Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:20Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:30Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:40Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:28:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:10Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:20Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:30Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:40Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:29:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:10Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:20Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:30Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:40Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:30:50Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
,,5,2025-04-24T04:25:41.98175756Z,2025-04-24T04:40:41.98175756Z,2025-04-24T04:31:00Z,0,value,err_in,gyeongnam_campus,javame,192.168.71.74,net,server_data,server_room
