#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T06:20:00Z,99.13111900298577,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T06:30:00Z,99.1472587903259,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T06:40:00Z,99.14508040235044,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T06:50:00Z,99.14352230912135,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:00:00Z,99.15240604169941,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:10:00Z,99.14639573865038,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:20:00Z,99.13955519152972,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:30:00Z,99.14149936801145,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:40:00Z,99.13936456257655,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T07:50:00Z,99.15289730470296,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:00:00Z,99.14892375775612,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:10:00Z,99.13799329968145,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:20:00Z,99.13872053140885,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:30:00Z,99.14665579866434,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:40:00Z,99.15239723062724,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T08:50:00Z,99.14471918830311,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:00:00Z,99.13933059365857,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:10:00Z,99.13999672984377,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:20:00Z,99.14834580057122,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:30:00Z,99.11048425620167,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:40:00Z,99.14545390584385,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T09:50:00Z,99.14318597018651,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:00:00Z,99.14765672097805,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:10:00Z,99.14187871330287,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:20:00Z,99.13261300451327,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:30:00Z,99.14847628705806,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:40:00Z,99.14858059268005,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T10:50:00Z,99.14132896222584,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:00:00Z,99.14992931677628,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:10:00Z,99.13254727424138,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:20:00Z,99.15166370952481,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:30:00Z,99.13557355096422,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:40:00Z,99.14389418307663,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T11:50:00Z,99.14340577266456,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:00:00Z,99.15050697377706,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:10:00Z,99.15088079267179,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:20:00Z,99.1473157948479,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:30:00Z,99.1452647163239,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:40:00Z,99.13824736474228,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T12:50:00Z,99.14294457525125,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:00:00Z,99.15019449677689,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:10:00Z,99.13321769635863,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:20:00Z,99.14410412706607,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:30:00Z,99.13805606049907,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:40:00Z,99.13337437206357,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T13:50:00Z,99.12306046567132,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:00:00Z,99.13430569263899,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:10:00Z,99.12856188962037,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:20:00Z,99.13875296078476,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:30:00Z,99.1416986885127,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:40:00Z,99.12103366366172,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T14:50:00Z,99.13648767732961,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:00:00Z,99.14229295868671,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:10:00Z,99.1356135344188,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:20:00Z,99.1425622906977,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:30:00Z,99.13803011073136,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:40:00Z,99.13055257433035,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T15:50:00Z,99.13530614482109,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:00:00Z,99.1357200852736,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:10:00Z,99.13765759376199,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:20:00Z,99.1451808094141,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:30:00Z,99.1386086405138,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:40:00Z,99.14754634076476,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T16:50:00Z,99.13395864308902,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:00:00Z,99.14172594854132,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:10:00Z,99.13772639898313,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:20:00Z,99.14798223155546,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:30:00Z,99.13835938037978,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:40:00Z,99.11607260212439,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T17:50:00Z,99.14077745791681,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:00:00Z,99.13898648903651,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:10:00Z,99.13143832942133,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:20:00Z,99.13223424740038,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:30:00Z,99.15314665745973,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:40:00Z,99.13112470568767,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T18:50:00Z,99.13393177752259,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:00:00Z,99.1383619839591,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:10:00Z,99.14799976828901,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:20:00Z,99.14557486648737,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:30:00Z,99.14625317568093,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:40:00Z,99.13863779173586,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T19:50:00Z,99.14653195024172,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:00:00Z,99.14251990721017,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:10:00Z,99.1313572755244,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:20:00Z,99.13984228676246,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:30:00Z,99.13617615234033,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:40:00Z,99.14232634751889,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T20:50:00Z,99.14001342844703,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:00:00Z,99.13920781376594,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:10:00Z,99.14071282177242,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:20:00Z,99.14039646381123,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:30:00Z,99.12622412567443,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:40:00Z,99.124608562533,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T21:50:00Z,99.1400753273478,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:00:00Z,99.13779423018453,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:10:00Z,99.13799933334862,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:20:00Z,99.13624806022214,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:30:00Z,99.14323874502377,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:40:00Z,99.12836211912486,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T22:50:00Z,99.13927190931436,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:00:00Z,99.12354252455815,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:10:00Z,99.12529935471557,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:20:00Z,99.13804746309692,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:30:00Z,99.12187983043167,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:40:00Z,99.13404583749181,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-19T23:50:00Z,99.13856348745553,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:00:00Z,99.13420243789253,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:10:00Z,99.13926011526195,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:20:00Z,99.14370400682748,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:30:00Z,99.13199392038742,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:40:00Z,99.14673577622312,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T00:50:00Z,99.15823188325115,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:00:00Z,99.13593159267238,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:10:00Z,99.13907069645008,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:20:00Z,99.14614419413698,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:30:00Z,99.1398253537723,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:40:00Z,99.13564223717842,usage_idle,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:08:49.420022245Z,2025-04-21T01:08:49.420022245Z,2025-04-20T01:50:00Z,99.14466580414708,usage_idle,cpu,cpu-total,35c4ab29f7e3
