#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,fstype,host,mode,path
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T01:20:00Z,5.759144294627399,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T01:30:00Z,5.759944279434263,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T01:40:00Z,5.7611049191043175,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T01:50:00Z,5.763013088439054,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:00:00Z,5.764356392449478,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:10:00Z,5.765515784156821,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:20:00Z,5.766674336256225,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:30:00Z,5.767830915276966,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:40:00Z,5.7688190384135405,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T02:50:00Z,5.768451473322563,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:00:00Z,5.769610387979944,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:10:00Z,5.770768657665768,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:20:00Z,5.771927774592332,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:30:00Z,5.773085563411787,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:40:00Z,5.774243016388066,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T03:50:00Z,5.775403717120521,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:00:00Z,5.776561826517553,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:10:00Z,5.777721233490498,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:20:00Z,5.778882770014486,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:30:00Z,5.780042043413443,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:40:00Z,5.781199347550136,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T04:50:00Z,5.782366791860915,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:00:00Z,5.783531366239094,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:10:00Z,5.7846992837834375,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:20:00Z,5.785520542474537,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:30:00Z,5.785324009337545,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:40:00Z,5.786490808676771,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T05:50:00Z,5.787644231534931,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:00:00Z,5.788803959085453,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:10:00Z,5.7899649422314825,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:20:00Z,5.791121876177403,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:30:00Z,5.792281599911523,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:40:00Z,5.793442720447945,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T06:50:00Z,5.794051920887944,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:00:00Z,5.794438285564,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:10:00Z,5.7955970933621845,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:20:00Z,5.796754798220849,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:30:00Z,5.797910163626471,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:40:00Z,5.799596535258001,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T07:50:00Z,5.801159537951779,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:00:00Z,5.801817431835959,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:10:00Z,5.8017874883636615,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:20:00Z,5.802976384657332,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:30:00Z,5.804177195750969,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:40:00Z,5.805272090302844,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T08:50:00Z,5.806424524713478,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:00:00Z,5.807565883932087,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:10:00Z,5.808713009730694,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:20:00Z,5.809862829907511,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:30:00Z,5.811011112075239,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:40:00Z,5.812160176604908,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T09:50:00Z,5.813315942732505,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:00:00Z,5.8144748230422865,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:10:00Z,5.8156332453841,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:20:00Z,5.816793056895407,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:30:00Z,5.817950284704107,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:40:00Z,5.818445412956122,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T10:50:00Z,5.818573766111905,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:00:00Z,5.819733512744417,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:10:00Z,5.820978861222928,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:20:00Z,5.822055799614063,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:30:00Z,5.8232172445444625,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:40:00Z,5.824376651517409,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T11:50:00Z,5.825535676850378,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:00:00Z,5.8266957478768715,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:10:00Z,5.8287950959397765,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:20:00Z,5.829955865367426,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:30:00Z,5.831114375486428,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:40:00Z,5.831546659084063,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T12:50:00Z,5.8321105092460455,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:00:00Z,5.833271381716486,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:10:00Z,5.834432166409731,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:20:00Z,5.834758506750805,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:30:00Z,5.8350583116645405,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:40:00Z,5.836218115543053,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T13:50:00Z,5.837378533861927,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:00:00Z,5.838674468718879,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:10:00Z,5.839700786383972,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:20:00Z,5.84086397159265,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:30:00Z,5.842022821371232,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:40:00Z,5.8431819840945955,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T14:50:00Z,5.844341032325959,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:00:00Z,5.845499580608963,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:10:00Z,5.845854414190435,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:20:00Z,5.847004787745212,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:30:00Z,5.848162416275881,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:40:00Z,5.849321666776435,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T15:50:00Z,5.850479031975522,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:00:00Z,5.8506332374230885,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:10:00Z,5.851099467896333,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:20:00Z,5.852259214528847,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:30:00Z,5.853415175292833,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:40:00Z,5.854574276953802,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T16:50:00Z,5.8557364393673454,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:00:00Z,5.856896369187052,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:10:00Z,5.858057295087093,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:20:00Z,5.859219846773413,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:30:00Z,5.860380776489849,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:40:00Z,5.862183762031575,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T17:50:00Z,5.863638123274196,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:00:00Z,5.864796167792436,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:10:00Z,5.865955738870569,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:20:00Z,5.867116737282199,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:30:00Z,5.867372249060648,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:40:00Z,5.86693924034707,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T18:50:00Z,5.867576861515872,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:00:00Z,5.868734535843337,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:10:00Z,5.869894687014227,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:20:00Z,5.871052254482497,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:30:00Z,5.87221240946979,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:40:00Z,5.8733684885421695,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T19:50:00Z,5.874524445489753,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:00:00Z,5.875681123736887,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:10:00Z,5.87684150007536,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:20:00Z,5.877998960684439,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:30:00Z,5.8791574593542455,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:40:00Z,5.8803162633360335,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T20:50:00Z,5.88147831125759,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T21:00:00Z,5.882638504408879,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T21:10:00Z,5.883798239592199,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T21:20:00Z,5.883625177313559,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T21:30:00Z,5.8844164085715684,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
,,0,2025-04-19T01:16:14.659301887Z,2025-04-21T01:16:14.659301887Z,2025-04-19T21:40:00Z,5.885576903218433,used_percent,disk,sda2,ext4,35c4ab29f7e3,ro,/etc/telegraf/telegraf.conf
