#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:00:00Z,0.5215907972931131,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:10:00Z,0.5288332862795039,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:20:00Z,0.5210885121371986,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:30:00Z,0.5303967796568032,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:40:00Z,0.5268556244075226,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T20:50:00Z,0.5232047044690472,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:00:00Z,0.5243929510311945,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:10:00Z,0.5245786622039407,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:20:00Z,0.5224863179629735,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:30:00Z,0.5292524173480949,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:40:00Z,0.5360825226499437,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T21:50:00Z,0.5192533555802149,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:00:00Z,0.5192400674028987,usage_user,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:03.197979762Z,2025-04-21T01:10:03.197979762Z,2025-04-19T22:10:00Z,0.5208593081750921,usage_user,cpu,cpu-total,35c4ab29f7e3
