#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T06:10:00Z,11.78061913227948,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T06:20:00Z,11.78054013038762,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T06:30:00Z,11.777404776048607,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T06:40:00Z,11.781207353162761,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T06:50:00Z,11.781794332913396,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:00:00Z,11.74341577615147,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:10:00Z,11.73705925201667,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:20:00Z,11.738219711034331,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:30:00Z,11.742110889821392,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:40:00Z,11.747102775954748,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T07:50:00Z,11.750663180228832,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:00:00Z,11.744880186019541,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:10:00Z,11.739657373227567,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:20:00Z,11.74885723092184,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:30:00Z,11.751308113274947,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:40:00Z,11.750169589376991,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T08:50:00Z,11.752312392213963,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:00:00Z,11.75953796248857,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:10:00Z,11.75803750911548,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:20:00Z,11.759093738320688,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:30:00Z,11.757958633869801,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:40:00Z,11.76240074890247,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T09:50:00Z,11.762185222420289,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:00:00Z,11.766583188591937,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:10:00Z,11.764665360042748,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:20:00Z,11.76717146013368,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:30:00Z,11.78132498214188,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:40:00Z,11.77485751594668,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T10:50:00Z,11.783177005331947,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:00:00Z,11.77867587317582,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:10:00Z,11.780115156440257,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:20:00Z,11.77672433141148,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:30:00Z,11.778642869179304,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:40:00Z,11.777008930724419,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T11:50:00Z,11.790532869204439,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:00:00Z,11.788964736108658,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:10:00Z,11.79124920537116,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:20:00Z,11.78963626485418,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:30:00Z,11.791791960273054,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:40:00Z,11.77990816591113,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T12:50:00Z,11.74796067723005,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:00:00Z,11.74875930808952,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:10:00Z,11.751653325453308,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:20:00Z,11.748608675113902,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:30:00Z,11.75293896156286,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:40:00Z,11.758817953582412,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T13:50:00Z,11.754204156977728,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:00:00Z,11.76818430035499,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:10:00Z,11.762727825346758,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:20:00Z,11.77213834630961,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:30:00Z,11.768982931214463,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:40:00Z,11.76680084273008,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T14:50:00Z,11.760343862839216,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:00:00Z,11.760914581219362,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:10:00Z,11.762496366774165,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:20:00Z,11.760705893631307,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:30:00Z,11.764940612867045,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:40:00Z,11.763759738483925,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T15:50:00Z,11.763917742267681,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:00:00Z,11.760573953632987,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:10:00Z,11.763455230390285,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:20:00Z,11.771841588962644,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:30:00Z,11.774826082362894,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:40:00Z,11.777928787314728,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T16:50:00Z,11.772279784771996,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:00:00Z,11.772873831379906,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:10:00Z,11.774635074582651,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:20:00Z,11.77846201842331,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:30:00Z,11.773524539492174,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:40:00Z,11.82135510650802,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T17:50:00Z,11.82712670256043,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:00:00Z,11.823963562047838,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:10:00Z,11.823950010905753,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:20:00Z,11.82853657858009,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:30:00Z,11.803678287558746,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:40:00Z,11.777198418750409,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T18:50:00Z,11.782285872097003,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:00:00Z,11.77934552755777,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:10:00Z,11.787028670508441,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:20:00Z,11.78769791962258,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:30:00Z,11.787504885503335,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:40:00Z,11.755007144466052,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T19:50:00Z,11.752765101676426,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:00:00Z,11.75723649730768,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:10:00Z,11.756914284077,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:20:00Z,11.75901519235509,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:30:00Z,11.75765166884011,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:40:00Z,11.767602867707383,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T20:50:00Z,11.769300002609926,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:00:00Z,11.766659226963014,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:10:00Z,11.764249377974714,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:20:00Z,11.76723716417585,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:30:00Z,11.771911877596803,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:40:00Z,11.780756746027018,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T21:50:00Z,11.792479953022973,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:00:00Z,11.80594305067444,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:10:00Z,11.82099489942104,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:20:00Z,11.835679347577202,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:30:00Z,11.843648178998036,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:40:00Z,11.85215705509235,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T22:50:00Z,11.860402963042576,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:00:00Z,11.878057846872162,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:10:00Z,11.892142954609765,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:20:00Z,11.898313663457998,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:30:00Z,11.915571891427778,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:40:00Z,11.928295704623316,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-19T23:50:00Z,11.94289203236209,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:00:00Z,11.950236675382358,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:10:00Z,11.961549346096353,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:20:00Z,11.951498527337861,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:30:00Z,11.935068565435467,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:40:00Z,11.946032351231663,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T00:50:00Z,11.961242077115822,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:00:00Z,11.969677219799667,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:10:00Z,11.987352189714613,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:20:00Z,11.995739840078084,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:30:00Z,12.006458616159595,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:40:00Z,12.009105698786653,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T01:50:00Z,12.02823958212513,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:00:00Z,12.041431808910403,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:10:00Z,12.05437803814072,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:20:00Z,12.062694715980621,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:30:00Z,12.07908987551065,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:40:00Z,12.089746544301729,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T02:50:00Z,12.095972850826358,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:00:00Z,12.109244054174251,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:10:00Z,12.119613033485413,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:20:00Z,12.131472005194556,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:30:00Z,12.14229427654064,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:40:00Z,12.153046993800457,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T03:50:00Z,12.167146159264888,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T04:00:00Z,12.183992229881511,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T04:10:00Z,12.194936689469461,used_percent,mem,35c4ab29f7e3
,,0,2025-04-19T01:12:59.674853843Z,2025-04-21T01:12:59.674853843Z,2025-04-20T04:20:00Z,12.206307668088263,used_percent,mem,35c4ab29f7e3
