#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T05:30:00Z,0.3128418502751492,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T05:40:00Z,0.30429124263872304,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T05:50:00Z,0.31575324983133835,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:00:00Z,0.30316682507440185,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:10:00Z,0.3084177583613747,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:20:00Z,0.30758552634099384,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:30:00Z,0.3058241385685735,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:40:00Z,0.3135579027797862,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T06:50:00Z,0.3117053831967732,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:00:00Z,0.3070438013254187,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:10:00Z,0.31099477784036106,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:20:00Z,0.31842557594086635,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:30:00Z,0.31599812153527723,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:40:00Z,0.3130960008070783,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T07:50:00Z,0.3063306111358827,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:00:00Z,0.30993701515835775,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:10:00Z,0.3156789320886198,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:20:00Z,0.30512446318384945,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:30:00Z,0.3062787884055124,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:40:00Z,0.3042879803121836,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T08:50:00Z,0.3106387448970107,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:00:00Z,0.31431850193767896,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:10:00Z,0.31221929921073777,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:20:00Z,0.3073169263628076,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:30:00Z,0.31142941415836056,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:40:00Z,0.3108944595227162,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T09:50:00Z,0.3118201060967546,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:00:00Z,0.30921256992386087,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:10:00Z,0.3084590355502935,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:20:00Z,0.3080655666974326,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:30:00Z,0.3077249184879039,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:40:00Z,0.3108595051752596,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T10:50:00Z,0.30627840783165033,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:00:00Z,0.307206592758035,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:10:00Z,0.3094766978972044,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:20:00Z,0.3042917601902863,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:30:00Z,0.31480769061805325,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:40:00Z,0.3089680008218825,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T11:50:00Z,0.30905834864972004,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:00:00Z,0.30226898244340084,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:10:00Z,0.300236151399955,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:20:00Z,0.30252939877383106,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:30:00Z,0.30540389412861485,usage_system,cpu,cpu-total,35c4ab29f7e3
,,0,2025-04-19T01:10:41.258074746Z,2025-04-21T01:10:41.258074746Z,2025-04-19T12:40:00Z,0.30478142710243356,usage_system,cpu,cpu-total,35c4ab29f7e3
