#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,chip,feature,host
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T06:20:00Z,33.875,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T06:30:00Z,33.74166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T06:40:00Z,33.96666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T06:50:00Z,33.96666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:00:00Z,33.88333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:10:00Z,34.2,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:20:00Z,33.75833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:30:00Z,33.575,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:40:00Z,33.68333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T07:50:00Z,33.791666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:00:00Z,34,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:10:00Z,33.925,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:20:00Z,34.21666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:30:00Z,33.8,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:40:00Z,34.016666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T08:50:00Z,34.025,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:00:00Z,33.99166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:10:00Z,33.80833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:20:00Z,33.858333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:30:00Z,34.05833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:40:00Z,34.075,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T09:50:00Z,34.166666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:00:00Z,33.84166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:10:00Z,34.075,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:20:00Z,34.24166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:30:00Z,34.49166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:40:00Z,34.00833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T10:50:00Z,33.74166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:00:00Z,33.8,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:10:00Z,33.56666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:20:00Z,33.425,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:30:00Z,33.50833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:40:00Z,33.766666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T11:50:00Z,33.708333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:00:00Z,33.325,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:10:00Z,33.725,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:20:00Z,33.61666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:30:00Z,33.833333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:40:00Z,33.43333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T12:50:00Z,33.34166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:00:00Z,33.68333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:10:00Z,33.708333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:20:00Z,33.4,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:30:00Z,33.59166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:40:00Z,33.95,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T13:50:00Z,33.84166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:00:00Z,33.733333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:10:00Z,33.96666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:20:00Z,34.075,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:30:00Z,34,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:40:00Z,34.03333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T14:50:00Z,33.9,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:00:00Z,33.46666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:10:00Z,33.55833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:20:00Z,33.80833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:30:00Z,33.925,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:40:00Z,33.641666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T15:50:00Z,33.733333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:00:00Z,33.59166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:10:00Z,33.391666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:20:00Z,33.108333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:30:00Z,33.46666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:40:00Z,33.166666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T16:50:00Z,33.09166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:00:00Z,33.541666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:10:00Z,33.825,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:20:00Z,33.71666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:30:00Z,33.325,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:40:00Z,33.291666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T17:50:00Z,33.516666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:00:00Z,33.583333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:10:00Z,34.075,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:20:00Z,33.833333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:30:00Z,34.016666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:40:00Z,34.06666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T18:50:00Z,33.86666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:00:00Z,33.35,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:10:00Z,33.25,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:20:00Z,33.6,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:30:00Z,33.358333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:40:00Z,33.1,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T19:50:00Z,33.55833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:00:00Z,34.025,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:10:00Z,33.69166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:20:00Z,33.766666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:30:00Z,33.7,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:40:00Z,33.78333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T20:50:00Z,33.625,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:00:00Z,33.733333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:10:00Z,33.575,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:20:00Z,33.31666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:30:00Z,33.641666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:40:00Z,33.38333333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T21:50:00Z,33.55833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:00:00Z,33.31666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:10:00Z,33.483333333333334,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:20:00Z,33.891666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:30:00Z,33.81666666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:40:00Z,33.525,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T22:50:00Z,33.65833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:00:00Z,33.75,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:10:00Z,33.875,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:20:00Z,33.425,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:30:00Z,33.325,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:40:00Z,33.416666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-20T23:50:00Z,32.95,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:00:00Z,33.391666666666666,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:10:00Z,33.025,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:20:00Z,33.166666666666664,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:30:00Z,33.208333333333336,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:40:00Z,33.19166666666667,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T00:50:00Z,33.225,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T01:00:00Z,33.30833333333333,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,1,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,33.01724137931034,temp_input,sensors,coretemp-isa-0000,core_1,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:10:00Z,30.033333333333335,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:20:00Z,30.383333333333333,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:30:00Z,30.041666666666668,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:40:00Z,29.95,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T01:50:00Z,29.908333333333335,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:00:00Z,30.341666666666665,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:10:00Z,30.108333333333334,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:20:00Z,30.05,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:30:00Z,30.291666666666668,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:40:00Z,30.1,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T02:50:00Z,29.908333333333335,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:00:00Z,29.925,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:10:00Z,29.925,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:20:00Z,29.841666666666665,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:30:00Z,29.975,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:40:00Z,30.133333333333333,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T03:50:00Z,30.075,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:00:00Z,29.75,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:10:00Z,29.841666666666665,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:20:00Z,29.825,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:30:00Z,29.758333333333333,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:40:00Z,29.908333333333335,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T04:50:00Z,29.766666666666666,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:00:00Z,30.191666666666666,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:10:00Z,30.291666666666668,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
,,2,2025-04-19T01:04:55.027570981Z,2025-04-21T01:04:55.027570981Z,2025-04-19T05:20:00Z,30.033333333333335,temp_input,sensors,coretemp-isa-0000,core_2,35c4ab29f7e3
